"","Ship","Count","Vessel_Kts","distance","Behavior","Visibility","SeaState","Year","Kts_scaled"
"605","Zaandam","1",15.68117067,1498.012597,"BL-Blowing","good","1'",2013,0.306328098709173
"606","Sapphire Princess","1",14.45630989,971.3425747,"BL-Blowing","good","1'",2013,-0.0525491774681009
"607","Sapphire Princess","1",14.2548127,521.2919461,"BL-Blowing","good","1'",2013,-0.111586713721465
"608","Sapphire Princess","1",14.37635065,778.1092287,"SA-Surface-active","good","1'",2013,-0.0759767822416044
"609","Amsterdam","1",15.72529189,1493.632668,"SA-Surface-active","good","1'",2013,0.319255366455649
"610","Amsterdam","1",12.79417636,721.8842706,"DF-Dive-fluke-up","good","1'",2013,-0.539544894556305
"613","Volendam","1",9.843632908,2997.782051,"RE-Resting","excellent","1'",2013,-1.40403742675776
"614","Volendam","1",10.08135435,3993.166523,"BL-Blowing","excellent","1'",2013,-1.33438638968733
"615","Volendam","1",11.21985238,1997.764596,"BL-Blowing","excellent","1'",2013,-1.00081291047152
"616","Volendam","1",11.3425507,1996.572287,"BL-Blowing","excellent","1'",2013,-0.964862997149023
"617","Volendam","1",11.48506578,150.3113204,"RE-Resting","excellent","1'",2013,-0.923106885303735
"618","Volendam","1",11.37124825,625.2772246,"BL-Blowing","excellent","1'",2013,-0.956454777418972
"619","Volendam","1",10.50146546,596.4762223,"DF-Dive-fluke-up","excellent","1'",2013,-1.21129621216641
"620","Volendam","1",11.37777792,786.9281615,"DF-Dive-fluke-up","excellent","1'",2013,-0.954541621065043
"621","Volendam","1",10.82260265,650.8416299,"BL-Blowing","excellent","1'",2013,-1.11720483304133
"622","Volendam","1",10.2930523,2997.175607,"BL-Blowing","excellent","1'",2013,-1.27236008848736
"623","Volendam","1",10.10473354,1492.89,"BL-Blowing","excellent","1'",2013,-1.32753641933688
"624","Volendam","1",18.0066489,1243.659957,"DF-Dive-fluke-up","excellent","1'",2013,0.987680058555537
"625","Statendam","1",16.11827589,1985.678867,"DF-Dive-fluke-up","excellent","1'",2013,0.434397454278275
"626","Volendam","1",21.12459362,1492.233579,"BL-Blowing","excellent","1'",2013,1.90122021483755
"627","Sapphire Princess","1",12.58010328,1782.915836,"BL-Blowing","excellent","1'",2013,-0.602267095403718
"628","Sapphire Princess","1",12.35041588,1790.650126,"BL-Blowing","excellent","1'",2013,-0.669564203638533
"629","Sapphire Princess","1",14.23515019,4468.432231,"BL-Blowing","excellent","1'",2013,-0.117347717867266
"630","Sapphire Princess","1",12.41373753,1682.540381,"BL-Blowing","good","1'",2013,-0.651011318571015
"632","Sapphire Princess","1",12.43470506,2374.203178,"BL-Blowing","good","1'",2013,-0.644867950951255
"633","Sapphire Princess","1",11.29300588,4967.63642,"BL-Blowing","good","1'",2013,-0.97937934899947
"634","Sapphire Princess","1",11.06843999,2967.840613,"BL-Blowing","good","1'",2013,-1.04517588379057
"636","Zuiderdam","1",19.72736429,2415.177292,"DF-Dive-fluke-up","excellent","1'",2013,1.49183992906712
"637","Zuiderdam","1",11.01760941,4487.442798,"DF-Dive-fluke-up","excellent","1'",2013,-1.06006895604398
"638","Zuiderdam","1",9.51545255,1998.496238,"BL-Blowing","excellent","1'",2013,-1.50019241424452
"639","Zuiderdam","1",10.01855099,2989.667436,"BL-Blowing","excellent","1'",2013,-1.35278741871822
"640","Zuiderdam","1",9.446517942,2498.497312,"DF-Dive-fluke-up","excellent","1'",2013,-1.5203898642383
"642","Zuiderdam","1",11.63941783,2987.433,"BL-Blowing","excellent","1'",2013,-0.877882608242323
"643","Zuiderdam","1",11.87576415,248.960621,"BL-Blowing","excellent","1'",2013,-0.808634474135096
"644","Zuiderdam","1",12.4124781,1985.874074,"BL-Blowing","excellent","1'",2013,-0.651380324433
"645","Zuiderdam","1",12.97407678,141.7312126,"DF-Dive-fluke-up","excellent","1'",2013,-0.48683508968138
"646","Zuiderdam","1",12.3662649,1785.868035,"BL-Blowing","excellent","1'",2013,-0.664920530479467
"647","Zuiderdam","1",12.62895541,240.388647,"DF-Dive-fluke-up","excellent","1'",2013,-0.587953697802843
"648","Zuiderdam","1",12.27787583,135.2042265,"BL-Blowing","excellent","1'",2013,-0.690818027732536
"649","Zuiderdam","1",14.95005292,843.6820472,"BL-Blowing","excellent","1'",2013,0.0921147358771476
"650","Zuiderdam","1",20.31617546,994.1431691,"BL-Blowing","excellent","1'",2013,1.66435826937381
"651","Zuiderdam","1",21.46037006,2987.084946,"BL-Blowing","excellent","1'",2013,1.99960081135865
"652","Zaandam","1",17.78911078,1984.342924,"BL-Blowing","excellent","1'",2013,0.923942620599263
"653","Zaandam","1",17.5668288,1784.034195,"BL-Blowing","excellent","1'",2013,0.858815258511882
"654","Zaandam","1",12.97992837,590.1242807,"DF-Dive-fluke-up","excellent","1'",2013,-0.485120606929711
"655","Zaandam","1",11.98456232,1484.022454,"BL-Blowing","excellent","1'",2013,-0.776757226091712
"656","Zaandam","1",12.23909087,1984.342924,"DF-Dive-fluke-up","excellent","1'",2013,-0.702181801500723
"657","Zaandam","1",10.26572,793.6337395,"BL-Blowing","excellent","1'",2013,-1.28036829769434
"658","Grand Princess","1",7.498209219,2980.329719,"DF-Dive-fluke-up","good","1'",2013,-2.09123329320551
"659","Grand Princess","1",7.288432038,1468.005221,"BL-Blowing","good","1'",2013,-2.15269681995949
"660","Grand Princess","1",7.182267507,3367.828764,"BL-Blowing","good","1'",2013,-2.18380242668152
"662","Volendam","1",9.397901499,4495.453955,"BL-Blowing","excellent","1'",2013,-1.53463420688209
"663","Volendam","1",9.363012471,1492.541028,"BL-Blowing","excellent","1'",2013,-1.54485649462414
"664","Volendam","1",9.358961223,795.8664996,"BL-Blowing","excellent","1'",2013,-1.54604348735923
"665","Volendam","1",9.221150498,1693.365543,"BL-Blowing","excellent","1'",2013,-1.58642124981483
"666","Volendam","1",9.39727011,1195.912428,"BL-Blowing","excellent","1'",2013,-1.53481920028561
"667","Volendam","1",9.971910601,1792.717502,"BL-Blowing","excellent","1'",2013,-1.36645278872392
"668","Volendam","1",7.514889722,2994.084065,"BL-Blowing","excellent","1'",2013,-2.08634600023341
"669","Volendam","1",10.42050027,2495.960217,"BL-Blowing","excellent","1'",2013,-1.23501855459653
"670","Volendam","1",18.10202304,842.6540653,"DF-Dive-fluke-up","excellent","1'",2013,1.0156241417851
"671","Volendam","1",15.72869554,1193.696187,"BL-Blowing","excellent","1'",2013,0.320252616641961
"672","Volendam","1",16.30654386,994.4685916,"DF-Dive-fluke-up","excellent","1'",2013,0.489558903945253
"673","Island Princess","1",8.59215929,2489.002464,"BL-Blowing","good","1'",2013,-1.77071211384796
"674","Island Princess","1",8.227991278,3984.202604,"BL-Blowing","good","1'",2013,-1.87741128027686
"675","Island Princess","1",7.682085504,1787.094466,"BL-Blowing","good","1'",2013,-2.03735858238785
"676","Island Princess","1",7.931579683,1283.896842,"BL-Blowing","good","1'",2013,-1.96425820000676
"677","Island Princess","1",8.074647311,261.0942871,"SA-Surface-active","good","1'",2013,-1.92234019472474
"678","Island Princess","1",7.428919661,1983.827881,"BL-Blowing","good","1'",2013,-2.11153474154038
"679","Island Princess","1",6.831334724,285.2896045,"BL-Blowing","good","1'",2013,-2.28662374592104
"680","Island Princess","1",6.316014325,2983.850514,"BL-Blowing","good","1'",2013,-2.43760970626154
"681","Island Princess","1",6.864790214,1684.581034,"BL-Blowing","good","1'",2013,-2.27682147669958
"682","Coral Princess","1",16.420754,884.8443614,"DF-Dive-fluke-up","excellent","1'",2013,0.523021828568428
"683","Statendam","1",16.93440956,2992.049159,"DF-Dive-fluke-up","good","1'",2013,0.673520000504436
"684","Volendam","1",17.62142112,3694.824375,"BL-Blowing","excellent","1'",2013,0.874810499294919
"685","Zuiderdam","1",21.08470427,1498.988522,"BL-Blowing","excellent","1'",2013,1.8895328610499
"686","Volendam","1",10.12551364,2493.388862,"BL-Blowing","good","1'",2013,-1.32144796764632
"687","Volendam","1",9.186045374,1794.057487,"DF-Dive-fluke-up","good","1'",2013,-1.59670685246184
"688","Volendam","1",7.561451178,2293.704448,"DF-Dive-fluke-up","good","1'",2013,-2.07270375714997
"689","Volendam","1",4.089023684,4497.72251,"DF-Dive-fluke-up","good","1'",2013,-3.09010535994257
"691","Volendam","1",18.40556923,742.4579213,"BL-Blowing","excellent","1'",2013,1.10456145747023
"693","Westerdam","1",14.33882044,1988.579422,"BL-Blowing","good","1'",2013,-0.0869729213613181
"694","Westerdam","1",14.01692801,2487.852439,"BL-Blowing","good","1'",2013,-0.181285581531957
"695","Westerdam","1",13.03616971,3985.541861,"BL-Blowing","good","1'",2013,-0.468642212619658
"696","Westerdam","1",12.48058504,1285.615014,"BL-Blowing","good","1'",2013,-0.631425376478859
"697","Westerdam","1",11.75209608,590.2410389,"BL-Blowing","good","1'",2013,-0.844868518719086
"698","Westerdam","1",11.37500985,786.1365188,"BL-Blowing","good","1'",2013,-0.955352649908556
"699","Westerdam","1",11.18360222,872.1489282,"DF-Dive-fluke-up","good","1'",2013,-1.01143400218595
"700","Westerdam","1",11.0706736,590.2410389,"BL-Blowing","good","1'",2013,-1.04452144870217
"701","Westerdam","1",10.99772988,587.0979444,"BL-Blowing","good","1'",2013,-1.06589354582151
"702","Norwegian Pearl","1",16.62049326,801.7023112,"DF-Dive-fluke-up","excellent","1'",2013,0.581544301281176
"703","Norwegian Pearl","1",16.51109592,391.759592,"BL-Blowing","excellent","1'",2013,0.549491499818923
"705","Norwegian Pearl","1",17.88012787,1193.826252,"DF-Dive-fluke-up","excellent","1'",2013,0.950610112838488
"707","Volendam","1",17.50277945,2297.960537,"DF-Dive-fluke-up","excellent","1'",2013,0.840049161462938
"709","Statendam","1",12.73013089,685.8746025,"BL-Blowing","good","1'",2013,-0.558309854787208
"712","Amsterdam","1",16.51113835,1186.917358,"BL-Blowing","poor","1'",2013,0.549503931568782
"713","Amsterdam","1",16.5736243,687.8030116,"BL-Blowing","poor","1'",2013,0.567811961266124
"714","Statendam","1",16.9540532,1786.391942,"BL-Blowing","good","1'",2013,0.679275475847035
"715","Island Princess","1",18.45398593,485.7585506,"BL-Blowing","poor","1'",2013,1.11874727654551
"716","Island Princess","1",18.54983608,1486.212282,"DF-Dive-fluke-up","poor","1'",2013,1.146830828011
"717","Island Princess","1",18.55729973,1991.487329,"DF-Dive-fluke-up","poor","1'",2013,1.14901763521887
"718","Amsterdam","1",17.24596288,1002.018458,"BL-Blowing","good","1'",2013,0.764803359961489
"719","Amsterdam","1",11.77713858,2983.649891,"BL-Blowing","good","1'",2013,-0.837531207952494
"720","Amsterdam","1",16.18919705,2984.000399,"BL-Blowing","good","1'",2013,0.455176952764734
"721","Diamond Princess","1",16.55952892,2467.599314,"DF-Dive-fluke-up","good","1'",2013,0.563682094701956
"722","Diamond Princess","1",16.65133145,798.785879,"DF-Dive-fluke-up","good","1'",2013,0.590579716415815
"723","Diamond Princess","1",16.24904832,1468.9889,"DF-Dive-fluke-up","good","1'",2013,0.472713036133613
"724","Zuiderdam","1",18.09586512,989.9512512,"DF-Dive-fluke-up","poor","1'",2013,1.01381990607717
"725","Carnival Miracle","1",18.46803741,1248.00515,"DF-Dive-fluke-up","excellent","1'",2013,1.12286428065814
"726","Amsterdam","1",18.69275058,738.6339547,"DF-Dive-fluke-up","good","1'",2013,1.18870396765568
"727","Amsterdam","1",16.01695115,3983.670782,"DF-Dive-fluke-up","good","1'",2013,0.404709878927409
"728","Amsterdam","1",19.96777456,1984.342924,"BL-Blowing","good","1'",2013,1.56227877752355
"730","Statendam","1",17.7406882,1085.404947,"DF-Dive-fluke-up","good","1'",2013,0.909755078717257
"731","Statendam","1",17.94441828,785.5632182,"DF-Dive-fluke-up","good","1'",2013,0.969446839103101
"732","Volendam","1",17.91308158,697.870437,"DF-Dive-fluke-up","poor","1'",2013,0.960265363359886
"733","Volendam","1",19.00600921,349.6156255,"BL-Blowing","poor","1'",2013,1.28048697329117
"734","Westerdam","1",12.67810989,1999.482266,"DF-Dive-fluke-up","excellent","1'",2013,-0.573551713363183
"735","Statendam","1",16.28836452,1985.423982,"BL-Blowing","good","1'",2013,0.484232460215132
"736","Statendam","1",16.70687139,3185.467321,"BL-Blowing","good","1'",2013,0.606852604495592
"738","Zuiderdam","1",19.22672469,484.6550712,"BL-Blowing","excellent","1'",2014,1.34515535974449
"739","Zuiderdam","1",12.29338782,1189.147007,"BL-Blowing","excellent","1'",2014,-0.686273102455976
"740","Zuiderdam","1",11.7515502,485.562303,"BL-Blowing","excellent","1'",2014,-0.84502845846956
"743","Volendam","1",9.826765111,4492.329955,"BL-Blowing","good","1'",2014,-1.40897959581184
"744","Volendam","1",18.21088555,1598.810305,"BL-Blowing","good","1'",2014,1.04752024108434
"745","Volendam","1",18.65457973,3492.371745,"BL-Blowing","poor","1'",2014,1.17752012464181
"746","Zuiderdam","1",12.00577878,2302.001932,"BL-Blowing","excellent","1'",2014,-0.770540923390826
"748","Zuiderdam","1",19.243559,3185.709265,"BL-Blowing","excellent","1'",2014,1.3500877172971
"749","Zuiderdam","1",19.64642485,2486.947506,"BL-Blowing","excellent","1'",2014,1.46812513124127
"750","Zuiderdam","1",19.69016804,2237.719479,"BL-Blowing","excellent","1'",2014,1.48094163833729
"751","Volendam","1",15.17824494,1192.257891,"BL-Blowing","excellent","1'",2014,0.158973706235387
"752","Volendam","1",10.84391725,1996.537811,"BL-Blowing","excellent","1'",2014,-1.11095977587589
"753","Volendam","1",11.07697243,2001.954582,"BL-Blowing","excellent","1'",2014,-1.04267592716175
"754","Volendam","1",9.099922745,2992.366146,"DF-Dive-fluke-up","excellent","1'",2014,-1.62194029532932
"755","Volendam","1",12.07537938,3492.828022,"DF-Dive-fluke-up","excellent","1'",2014,-0.750148341510374
"756","Volendam","1",9.408946169,400.2084523,"DF-Dive-fluke-up","excellent","1'",2014,-1.53139818108178
"757","Volendam","1",20.04542867,3091.596195,"DF-Dive-fluke-up","excellent","1'",2014,1.58503099225343
"758","Volendam","1",20.81025233,3491.361897,"BL-Blowing","excellent","1'",2014,1.80911999594962
"760","Zuiderdam","1",14.67962813,2796.646855,"BL-Blowing","good","1'",2014,0.0128818029343432
"761","Zuiderdam","1",13.92094147,4492.883573,"BL-Blowing","good","1'",2014,-0.209409094495512
"762","Zuiderdam","1",14.93793607,4495.345629,"BL-Blowing","excellent","1'",2014,0.0885645674050633
"763","Zuiderdam","1",18.48188504,3484.901977,"BL-Blowing","good","1'",2014,1.12692155787451
"764","Zuiderdam","1",16.95061603,741.6614718,"BL-Blowing","good","1'",2014,0.678268404490437
"765","Zuiderdam","1",16.70996615,1390.568929,"BL-Blowing","good","1'",2014,0.607759351660133
"767","Oosterdam","1",13.50920001,4796.606254,"SA-Surface-active","excellent","1'",2014,-0.330047011936263
"768","Volendam","1",13.65420487,1401.160559,"SA-Surface-active","excellent","1'",2014,-0.287561408642421
"769","Volendam","1",13.34491952,1501.164827,"BL-Blowing","excellent","1'",2014,-0.378180265725537
"770","Volendam","1",8.368899342,2993.333405,"SA-Surface-active","good","1'",2014,-1.83612601502432
"771","Volendam","1",14.18792732,1094.442546,"BL-Blowing","good","1'",2014,-0.131183751509288
"772","Volendam","1",20.3089863,2993.894699,"BL-Blowing","excellent","1'",2014,1.6622518861824
"773","Volendam","1",19.84742342,741.230149,"BL-Blowing","excellent","1'",2014,1.52701657465668
"774","Volendam","1",19.10445841,591.8067737,"BL-Blowing","excellent","1'",2014,1.30933203169677
"775","Crown Princess","1",13.46653698,3784.13782,"BL-Blowing","poor","1'",2014,-0.342547038265679
"776","Zuiderdam","1",11.3880251,3790.608138,"BL-Blowing","excellent","1'",2014,-0.951539255321159
"777","Zuiderdam","1",11.25621865,3492.882405,"BL-Blowing","excellent","1'",2014,-0.990157799184239
"778","Zuiderdam","1",10.39616668,2992.85635,"BL-Blowing","excellent","1'",2014,-1.24214815874535
"779","Zuiderdam","1",9.709384871,2600.661329,"BL-Blowing","excellent","1'",2014,-1.44337134179315
"780","Zuiderdam","1",10.78540631,2496.646907,"DF-Dive-fluke-up","excellent","1'",2014,-1.12810315014065
"781","Zuiderdam","1",10.58734024,3194.078683,"BL-Blowing","excellent","1'",2014,-1.18613538765318
"782","Zuiderdam","1",17.06420011,2984.66317,"BL-Blowing","excellent","1'",2014,0.711547897076935
"783","Zuiderdam","1",17.14452116,2884.6619,"BL-Blowing","excellent","1'",2014,0.735081510132697
"784","Zuiderdam","1",17.03160309,2684.659078,"BL-Blowing","excellent","1'",2014,0.701997154706773
"785","Zuiderdam","1",17.25983782,522.1586748,"DF-Dive-fluke-up","excellent","1'",2014,0.768868638853286
"786","Zuiderdam","1",17.15359188,346.6801385,"BL-Blowing","excellent","1'",2014,0.737739179755008
"787","Zuiderdam","1",16.95151112,294.078972,"BL-Blowing","excellent","1'",2014,0.678530660794483
"788","Zuiderdam","1",16.72655582,268.6306638,"BL-Blowing","excellent","1'",2014,0.612620031077332
"789","Zuiderdam","1",16.68284203,144.0368164,"BL-Blowing","excellent","1'",2014,0.599812138014917
"790","Zuiderdam","1",16.78415648,295.3379691,"BL-Blowing","excellent","1'",2014,0.629496698454022
"791","Zuiderdam","1",17.0026698,246.6563387,"BL-Blowing","excellent","1'",2014,0.693519864490943
"792","Zuiderdam","1",17.32053659,345.3384893,"BL-Blowing","excellent","1'",2014,0.786653034925556
"793","Zuiderdam","1",17.35217422,736.8752186,"BL-Blowing","excellent","1'",2014,0.795922681455592
"794","Zuiderdam","1",17.12694998,408.4789564,"BL-Blowing","excellent","1'",2014,0.729933253840564
"795","Zuiderdam","1",17.25001772,252.0144607,"BL-Blowing","excellent","1'",2014,0.765991405132251
"797","Volendam","1",14.09739554,2998.836379,"BL-Blowing","excellent","1'",2014,-0.15770905066523
"798","Volendam","1",14.81629107,142.1020006,"BL-Blowing","excellent","1'",2014,0.0529232708810746
"799","Volendam","1",15.17949981,1993.31496,"BL-Blowing","excellent","1'",2014,0.159341376043181
"800","Volendam","1",14.96935249,3993.903628,"DF-Dive-fluke-up","excellent","1'",2014,0.0977694006570853
"801","Volendam","1",12.87619441,2692.818353,"BL-Blowing","excellent","1'",2014,-0.515514070105079
"802","Volendam","1",13.07492754,3493.338677,"BL-Blowing","excellent","1'",2014,-0.457286387787923
"803","Volendam","1",5.047561533,4493.906604,"BL-Blowing","excellent","1'",2014,-2.80925919523645
"804","Volendam","1",10.2482096,2992.316848,"BL-Blowing","excellent","1'",2014,-1.28549874579047
"805","Volendam","1",11.28343009,3191.330934,"BL-Blowing","excellent","1'",2014,-0.98218500127323
"806","Volendam","1",13.05562175,2495.83022,"BL-Blowing","excellent","1'",2014,-0.462942874992657
"807","Volendam","1",17.17752024,2991.006262,"BL-Blowing","excellent","1'",2014,0.744750053807314
"808","Volendam","1",17.71400243,843.7365059,"BL-Blowing","excellent","1'",2014,0.901936299141105
"809","Volendam","1",19.3069914,660.8620274,"DF-Dive-fluke-up","excellent","1'",2014,1.3686730514878
"810","Volendam","1",18.18768769,892.7338121,"BL-Blowing","excellent","1'",2014,1.04072339939761
"811","Volendam","1",19.18466244,1191.265306,"DF-Dive-fluke-up","excellent","1'",2014,1.33283135855483
"812","Volendam","1",18.23069781,4490.947768,"BL-Blowing","excellent","1'",2014,1.0533251211326
"813","Volendam","1",18.57577104,3491.635864,"DF-Dive-fluke-up","excellent","1'",2014,1.15442962450652
"814","Volendam","1",18.48985711,2792.819864,"DF-Dive-fluke-up","excellent","1'",2014,1.12925732926486
"815","Volendam","1",18.5205332,2193.257974,"DF-Dive-fluke-up","excellent","1'",2014,1.13824525001694
"816","Volendam","1",18.2982239,801.8863747,"DF-Dive-fluke-up","excellent","1'",2014,1.07310988332418
"817","Statendam","1",12.24049758,3801.99592,"BL-Blowing","excellent","1'",2014,-0.7017696434323
"818","Zuiderdam","1",12.28146965,2786.950845,"SA-Surface-active","good","1'",2014,-0.689765058812532
"819","Zuiderdam","1",17.4453165,3784.555602,"BL-Blowing","excellent","1'",2014,0.823212842336849
"820","Zuiderdam","1",14.31840614,2786.288784,"BL-Blowing","excellent","1'",2014,-0.0929541957222012
"821","Zuiderdam","1",15.33411456,1787.729288,"BL-Blowing","excellent","1'",2014,0.204642622717787
"823","Zuiderdam","1",16.36997422,2985.707286,"BL-Blowing","excellent","1'",2014,0.508143640427503
"824","Zuiderdam","1",17.750895,898.0053396,"BL-Blowing","excellent","1'",2014,0.912745613349679
"825","Zuiderdam","1",18.45394437,1492.850265,"BL-Blowing","excellent","1'",2014,1.11873509970073
"827","Zuiderdam","1",18.42323981,605.0657284,"BL-Blowing","excellent","1'",2014,1.10973883739978
"828","Volendam","1",15.9435556,2391.317807,"BL-Blowing","poor-fog","1'",2014,0.383205398175292
"830","Volendam","1",16.72769095,2997.296272,"DF-Dive-fluke-up","good","1'",2014,0.612952617742819
"832","Volendam","1",16.55205074,4748.070274,"BL-Blowing","good","1'",2014,0.561491030286321
"833","Volendam","1",17.29183152,743.7196724,"DF-Dive-fluke-up","good","1'",2014,0.778242611878066
"834","Volendam","1",18.10030554,3491.334309,"DF-Dive-fluke-up","poor","1'",2014,1.01512092400566
"835","Volendam","1",18.67567628,1994.412092,"DF-Dive-fluke-up","poor","1'",2014,1.18370129439135
"837","Volendam","1",19.62910181,1491.313985,"DF-Dive-fluke-up","good","1'",2014,1.46304957856474
"841","Zuiderdam","1",8.999269744,2989.549204,"DF-Dive-fluke-up","excellent","1'",2014,-1.65143105495504
"842","Zuiderdam","1",13.67111444,202.0169221,"DF-Dive-fluke-up","excellent","1'",2014,-0.282607000335765
"843","Volendam","1",13.94714991,2601.190099,"BL-Blowing","good","1'",2014,-0.201730169907809
"844","Volendam","1",14.92642207,691.4593758,"BL-Blowing","good","1'",2014,0.0851910305710199
"845","Volendam","1",13.12986014,4491.00861,"BL-Blowing","good","1'",2014,-0.441191446890774
"846","Volendam","1",16.29695451,3192.769125,"BL-Blowing","good","1'",2014,0.486749278668238
"848","Volendam","1",13.44968061,1201.92428,"DF-Dive-fluke-up","poor","1'",2014,-0.347485859273432
"849","Volendam","1",12.26031086,501.8180636,"BL-Blowing","poor","1'",2014,-0.695964464529815
"850","Volendam","1",17.57909572,1996.537811,"DF-Dive-fluke-up","good","1'",2014,0.862409396644613
"851","Coral Princess","1",13.86600257,2996.47437,"BL-Blowing","excellent","1'",2014,-0.225505881257005
"854","Coral Princess","1",11.42817595,2692.38026,"BL-Blowing","excellent","1'",2014,-0.93977528351352
"855","Westerdam","1",14.27201327,287.4868159,"BL-Blowing","excellent","1'",2014,-0.106547044061787
"858","Westerdam","1",14.58562917,4494.576979,"BL-Blowing","excellent","1'",2014,-0.0146593603383481
"861","Westerdam","1",14.89830252,3690.316316,"BL-Blowing","excellent","1'",2014,0.0769521615696543
"862","Westerdam","1",14.55757113,4387.226091,"BL-Blowing","excellent","1'",2014,-0.0228802072578432
"865","Zuiderdam","1",13.64735637,3189.571142,"DF-Dive-fluke-up","good","1'",2014,-0.289567980381863
"867","Zuiderdam","1",12.73131445,2984.896885,"DF-Dive-fluke-up","good","1'",2014,-0.55796307840582
"868","Zuiderdam","1",12.00089893,3484.55307,"DF-Dive-fluke-up","good","1'",2014,-0.771970691822266
"869","Zuiderdam","1",17.71735708,898.0053396,"DF-Dive-fluke-up","good","1'",2014,0.902919192604742
"870","Zuiderdam","1",17.26187851,3587.748129,"BL-Blowing","excellent","1'",2014,0.769466549473562
"871","Volendam","1",13.92872524,3193.273754,"BL-Blowing","excellent","1'",2014,-0.207128493939431
"872","Volendam","1",15.35330206,993.2596625,"DF-Dive-fluke-up","excellent","1'",2014,0.210264451622008
"876","Volendam","1",18.13613443,1697.27275,"BL-Blowing","excellent","1'",2014,1.02561858599436
"877","Volendam","1",18.8899594,790.814647,"DF-Dive-fluke-up","excellent","1'",2014,1.24648503577
"878","Volendam","1",18.28736717,1790.965622,"BL-Blowing","excellent","1'",2014,1.06992892288018
"879","Volendam","1",18.32918465,2990.933378,"DF-Dive-fluke-up","excellent","1'",2014,1.08218120784517
"880","Volendam","1",18.42771233,2791.144429,"DF-Dive-fluke-up","excellent","1'",2014,1.1110492604466
"881","Volendam","1",18.614979,2991.355908,"BL-Blowing","excellent","1'",2014,1.16591733488065
"882","Volendam","1",18.78278098,1991.307307,"DF-Dive-fluke-up","excellent","1'",2014,1.21508236530929
"883","Volendam","1",18.87714743,1492.728544,"DF-Dive-fluke-up","excellent","1'",2014,1.24273120107209
"884","Volendam","1",18.80330923,795.6660701,"BL-Blowing","excellent","1'",2014,1.22109702637525
"885","Volendam","1",18.04092131,1291.273383,"BL-Blowing","excellent","1'",2014,0.997721680713471
"886","Volendam","1",18.04116305,1793.308813,"DF-Dive-fluke-up","excellent","1'",2014,0.997792509165291
"887","Volendam","1",18.29294071,967.8439822,"DF-Dive-fluke-up","excellent","1'",2014,1.07156193855553
"888","Volendam","1",17.84519207,1991.307307,"DF-Dive-fluke-up","excellent","1'",2014,0.940374121165153
"889","Volendam","1",18.39342122,1191.864723,"BL-Blowing","excellent","1'",2014,1.1010021592945
"890","Volendam","1",18.77936079,1193.278089,"BL-Blowing","excellent","1'",2014,1.21408026899659
"891","Volendam","1",18.67935862,2190.990643,"BL-Blowing","excellent","1'",2014,1.18478019917036
"892","Volendam","1",19.05636156,1791.327959,"BL-Blowing","excellent","1'",2014,1.29523992686122
"893","Volendam","1",18.96446365,791.2406281,"DF-Dive-fluke-up","excellent","1'",2014,1.26831435934719
"894","Volendam","1",19.59228086,1795.733734,"DF-Dive-fluke-up","excellent","1'",2014,1.45226124861081
"895","Volendam","1",18.21102044,1001.909121,"BL-Blowing","excellent","1'",2014,1.0475597630909
"896","Volendam","1",18.47475789,1192.765503,"DF-Dive-fluke-up","excellent","1'",2014,1.12483334326214
"898","Westerdam","1",15.13822961,887.1472612,"BL-Blowing","excellent","1'",2014,0.147249441020744
"899","Westerdam","1",15.65289988,1990.30378,"BL-Blowing","excellent","1'",2014,0.298044917243782
"900","Westerdam","1",15.75721844,1896.981849,"BL-Blowing","excellent","1'",2014,0.328609664910481
"901","Zuiderdam","1",13.08219155,2989.570158,"SA-Surface-active","good","1'",2014,-0.455158073970148
"903","Volendam","1",13.87332641,1793.8709,"DF-Dive-fluke-up","good","1'",2014,-0.223360037587851
"904","Statendam","1",16.27607192,1985.678867,"BL-Blowing","excellent","1'",2014,0.480630797987743
"905","oosterdam","1",14.14481588,3190.207628,"BL-Blowing","good","1'",2014,-0.143815159430832
"907","Westerdam","1",12.32920841,3990.317425,"BL-Blowing","excellent","1'",2014,-0.675777872320301
"908","Ryndam","2",18.95493281,2986.452306,"BL-Blowing","excellent","1'",2008,1.26552187716902
"909","Statendam","2",13.47235724,2488.144134,"BL-Blowing","excellent","1'",2008,-0.340841735026692
"910","Statendam","2",16.98415444,1487.365447,"BL-Blowing","excellent","1'",2008,0.688094968802601
"911","Amsterdam","2",10.53449195,2984.881434,"BL-Blowing","excellent","1'",2008,-1.20161963751693
"912","Amsterdam","2",10.62238203,343.168988,"BL-Blowing","excellent","1'",2008,-1.17586834150972
"913","Amsterdam","2",9.730309486,1485.893322,"DF-Dive-fluke-up","excellent","1'",2008,-1.43724054802551
"914","Zaandam","2",17.6001088,2273.235399,"SA-Surface-active","excellent","1'",2008,0.868566110156572
"916","Amsterdam","2",10.40705348,1147.203975,"DF-Dive-fluke-up","excellent","1'",2008,-1.23895838796153
"917","Sapphire Princess","2",12.24849648,2720.476376,"BL-Blowing","excellent","1'",2008,-0.699426011003793
"918","Sapphire Princess","2",14.74829004,2261.834605,"DF-Dive-fluke-up","poor","1'",2008,0.032999353957513
"919","Ryndam","2",19.38665019,1500.578302,"DF-Dive-fluke-up","excellent","1'",2008,1.39201262611177
